timestamp,cabinet_id,sensor_id,position,height,sensor_role,inlet_temp_c,source,reading_quality,source_row_id
2025-12-28T12:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.374,normalized-temperature,good,t3033
2025-12-28T12:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.376,normalized-temperature,good,t3034
2025-12-28T12:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.276,normalized-temperature,good,t3035
2025-12-28T12:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.376,normalized-temperature,good,t3036
2025-12-28T12:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.376,normalized-temperature,good,t3037
2025-12-28T12:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.276,normalized-temperature,good,t3038
2025-12-28T12:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.376,normalized-temperature,good,t3039
2025-12-28T12:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.377,normalized-temperature,good,t3040
2025-12-28T12:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.277,normalized-temperature,good,t3041
2025-12-28T12:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.377,normalized-temperature,good,t3042
2025-12-28T12:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.378,normalized-temperature,good,t3043
2025-12-28T12:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.278,normalized-temperature,good,t3044
2025-12-28T12:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.378,normalized-temperature,good,t3045
2025-12-28T12:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.378,normalized-temperature,good,t3046
2025-12-28T12:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.278,normalized-temperature,good,t3047
2025-12-28T12:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.378,normalized-temperature,good,t3048
2025-12-28T12:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.377,normalized-temperature,good,t3049
2025-12-28T12:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.277,normalized-temperature,good,t3050
2025-12-28T12:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.377,normalized-temperature,good,t3051
2025-12-28T12:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.376,normalized-temperature,good,t3052
2025-12-28T12:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.276,normalized-temperature,good,t3053
2025-12-28T12:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.376,normalized-temperature,good,t3054
2025-12-28T12:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.375,normalized-temperature,good,t3055
2025-12-28T12:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.275,normalized-temperature,good,t3056
2025-12-28T12:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.375,normalized-temperature,good,t3057
2025-12-28T12:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.373,normalized-temperature,good,t3058
2025-12-28T12:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.273,normalized-temperature,good,t3059
2025-12-28T12:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.373,normalized-temperature,good,t3060
2025-12-28T13:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.371,normalized-temperature,good,t3061
2025-12-28T13:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.271,normalized-temperature,good,t3062
2025-12-28T13:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.371,normalized-temperature,good,t3063
2025-12-28T13:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.368,normalized-temperature,good,t3064
2025-12-28T13:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.268,normalized-temperature,good,t3065
2025-12-28T13:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.368,normalized-temperature,good,t3066
2025-12-28T13:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.364,normalized-temperature,good,t3067
2025-12-28T13:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.264,normalized-temperature,good,t3068
2025-12-28T13:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.364,normalized-temperature,good,t3069
2025-12-28T13:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.359,normalized-temperature,good,t3070
2025-12-28T13:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.259,normalized-temperature,good,t3071
2025-12-28T13:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.359,normalized-temperature,good,t3072
2025-12-28T13:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.354,normalized-temperature,good,t3073
2025-12-28T13:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.254,normalized-temperature,good,t3074
2025-12-28T13:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.354,normalized-temperature,good,t3075
2025-12-28T13:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.348,normalized-temperature,good,t3076
2025-12-28T13:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.248,normalized-temperature,good,t3077
2025-12-28T13:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.348,normalized-temperature,good,t3078
2025-12-28T13:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.342,normalized-temperature,good,t3079
2025-12-28T13:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.242,normalized-temperature,good,t3080
2025-12-28T13:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.342,normalized-temperature,good,t3081
2025-12-28T13:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.334,normalized-temperature,good,t3082
2025-12-28T13:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.234,normalized-temperature,good,t3083
2025-12-28T13:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.334,normalized-temperature,good,t3084
2025-12-28T13:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.326,normalized-temperature,good,t3085
2025-12-28T13:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.226,normalized-temperature,good,t3086
2025-12-28T13:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.326,normalized-temperature,good,t3087
2025-12-28T13:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.317,normalized-temperature,good,t3088
2025-12-28T13:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.217,normalized-temperature,good,t3089
2025-12-28T13:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.317,normalized-temperature,good,t3090
2025-12-28T13:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.308,normalized-temperature,good,t3091
2025-12-28T13:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.208,normalized-temperature,good,t3092
2025-12-28T13:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.308,normalized-temperature,good,t3093
2025-12-28T13:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.298,normalized-temperature,good,t3094
2025-12-28T13:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.198,normalized-temperature,good,t3095
2025-12-28T13:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.298,normalized-temperature,good,t3096
2025-12-28T14:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.287,normalized-temperature,good,t3097
2025-12-28T14:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.187,normalized-temperature,good,t3098
2025-12-28T14:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.287,normalized-temperature,good,t3099
2025-12-28T14:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.276,normalized-temperature,good,t3100
2025-12-28T14:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.176,normalized-temperature,good,t3101
2025-12-28T14:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.276,normalized-temperature,good,t3102
2025-12-28T14:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.264,normalized-temperature,good,t3103
2025-12-28T14:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.164,normalized-temperature,good,t3104
2025-12-28T14:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.264,normalized-temperature,good,t3105
2025-12-28T14:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.251,normalized-temperature,good,t3106
2025-12-28T14:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.151,normalized-temperature,good,t3107
2025-12-28T14:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.251,normalized-temperature,good,t3108
2025-12-28T14:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.239,normalized-temperature,good,t3109
2025-12-28T14:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.139,normalized-temperature,good,t3110
2025-12-28T14:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.239,normalized-temperature,good,t3111
2025-12-28T14:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.225,normalized-temperature,good,t3112
2025-12-28T14:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.125,normalized-temperature,good,t3113
2025-12-28T14:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.225,normalized-temperature,good,t3114
2025-12-28T14:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.212,normalized-temperature,good,t3115
2025-12-28T14:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.112,normalized-temperature,good,t3116
2025-12-28T14:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.212,normalized-temperature,good,t3117
2025-12-28T14:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.198,normalized-temperature,good,t3118
2025-12-28T14:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.098,normalized-temperature,good,t3119
2025-12-28T14:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.198,normalized-temperature,good,t3120
2025-12-28T14:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.184,normalized-temperature,good,t3121
2025-12-28T14:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.084,normalized-temperature,good,t3122
2025-12-28T14:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.184,normalized-temperature,good,t3123
2025-12-28T14:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.169,normalized-temperature,good,t3124
2025-12-28T14:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.069,normalized-temperature,good,t3125
2025-12-28T14:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.169,normalized-temperature,good,t3126
2025-12-28T14:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.155,normalized-temperature,good,t3127
2025-12-28T14:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.055,normalized-temperature,good,t3128
2025-12-28T14:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.155,normalized-temperature,good,t3129
2025-12-28T14:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.141,normalized-temperature,good,t3130
2025-12-28T14:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.041,normalized-temperature,good,t3131
2025-12-28T14:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.141,normalized-temperature,good,t3132
2025-12-28T15:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.127,normalized-temperature,good,t3133
2025-12-28T15:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.027,normalized-temperature,good,t3134
2025-12-28T15:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.127,normalized-temperature,good,t3135
2025-12-28T15:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.113,normalized-temperature,good,t3136
2025-12-28T15:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.013,normalized-temperature,good,t3137
2025-12-28T15:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.113,normalized-temperature,good,t3138
2025-12-28T15:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.099,normalized-temperature,good,t3139
2025-12-28T15:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.999,normalized-temperature,good,t3140
2025-12-28T15:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.099,normalized-temperature,good,t3141
2025-12-28T15:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.085,normalized-temperature,good,t3142
2025-12-28T15:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.985,normalized-temperature,good,t3143
2025-12-28T15:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.085,normalized-temperature,good,t3144
2025-12-28T15:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.072,normalized-temperature,good,t3145
2025-12-28T15:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.972,normalized-temperature,good,t3146
2025-12-28T15:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.072,normalized-temperature,good,t3147
2025-12-28T15:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.06,normalized-temperature,good,t3148
2025-12-28T15:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.96,normalized-temperature,good,t3149
2025-12-28T15:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.06,normalized-temperature,good,t3150
2025-12-28T15:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.047,normalized-temperature,good,t3151
2025-12-28T15:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.947,normalized-temperature,good,t3152
2025-12-28T15:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.047,normalized-temperature,good,t3153
2025-12-28T15:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.036,normalized-temperature,good,t3154
2025-12-28T15:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.936,normalized-temperature,good,t3155
2025-12-28T15:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.036,normalized-temperature,good,t3156
2025-12-28T15:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.025,normalized-temperature,good,t3157
2025-12-28T15:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.925,normalized-temperature,good,t3158
2025-12-28T15:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.025,normalized-temperature,good,t3159
2025-12-28T15:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.015,normalized-temperature,good,t3160
2025-12-28T15:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.915,normalized-temperature,good,t3161
2025-12-28T15:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.015,normalized-temperature,good,t3162
2025-12-28T15:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.006,normalized-temperature,good,t3163
2025-12-28T15:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.906,normalized-temperature,good,t3164
2025-12-28T15:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.006,normalized-temperature,good,t3165
2025-12-28T15:55:00Z,cab-a01,sensor-top,front_top,top,inlet,21.997,normalized-temperature,good,t3166
2025-12-28T15:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.897,normalized-temperature,good,t3167
2025-12-28T15:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.997,normalized-temperature,good,t3168
2025-12-28T16:00:00Z,cab-a01,sensor-top,front_top,top,inlet,21.989,normalized-temperature,good,t3169
2025-12-28T16:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.889,normalized-temperature,good,t3170
2025-12-28T16:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.989,normalized-temperature,good,t3171
2025-12-28T16:05:00Z,cab-a01,sensor-top,front_top,top,inlet,21.982,normalized-temperature,good,t3172
2025-12-28T16:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.882,normalized-temperature,good,t3173
2025-12-28T16:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.982,normalized-temperature,good,t3174
2025-12-28T16:10:00Z,cab-a01,sensor-top,front_top,top,inlet,21.977,normalized-temperature,good,t3175
2025-12-28T16:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.877,normalized-temperature,good,t3176
2025-12-28T16:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.977,normalized-temperature,good,t3177
2025-12-28T16:15:00Z,cab-a01,sensor-top,front_top,top,inlet,21.972,normalized-temperature,good,t3178
2025-12-28T16:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.872,normalized-temperature,good,t3179
2025-12-28T16:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.972,normalized-temperature,good,t3180
2025-12-28T16:20:00Z,cab-a01,sensor-top,front_top,top,inlet,21.968,normalized-temperature,good,t3181
2025-12-28T16:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.868,normalized-temperature,good,t3182
2025-12-28T16:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.968,normalized-temperature,good,t3183
2025-12-28T16:25:00Z,cab-a01,sensor-top,front_top,top,inlet,21.965,normalized-temperature,good,t3184
2025-12-28T16:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.865,normalized-temperature,good,t3185
2025-12-28T16:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.965,normalized-temperature,good,t3186
2025-12-28T16:30:00Z,cab-a01,sensor-top,front_top,top,inlet,21.963,normalized-temperature,good,t3187
2025-12-28T16:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.863,normalized-temperature,good,t3188
2025-12-28T16:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.963,normalized-temperature,good,t3189
2025-12-28T16:35:00Z,cab-a01,sensor-top,front_top,top,inlet,21.962,normalized-temperature,good,t3190
2025-12-28T16:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.862,normalized-temperature,good,t3191
2025-12-28T16:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.962,normalized-temperature,good,t3192
2025-12-28T16:40:00Z,cab-a01,sensor-top,front_top,top,inlet,21.962,normalized-temperature,good,t3193
2025-12-28T16:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.862,normalized-temperature,good,t3194
2025-12-28T16:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.962,normalized-temperature,good,t3195
2025-12-28T16:45:00Z,cab-a01,sensor-top,front_top,top,inlet,21.964,normalized-temperature,good,t3196
2025-12-28T16:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.864,normalized-temperature,good,t3197
2025-12-28T16:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.964,normalized-temperature,good,t3198
2025-12-28T16:50:00Z,cab-a01,sensor-top,front_top,top,inlet,21.966,normalized-temperature,good,t3199
2025-12-28T16:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.866,normalized-temperature,good,t3200
2025-12-28T16:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.966,normalized-temperature,good,t3201
2025-12-28T16:55:00Z,cab-a01,sensor-top,front_top,top,inlet,21.969,normalized-temperature,good,t3202
2025-12-28T16:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.869,normalized-temperature,good,t3203
2025-12-28T16:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.969,normalized-temperature,good,t3204
2025-12-28T17:00:00Z,cab-a01,sensor-top,front_top,top,inlet,21.973,normalized-temperature,good,t3205
2025-12-28T17:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.873,normalized-temperature,good,t3206
2025-12-28T17:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.973,normalized-temperature,good,t3207
2025-12-28T17:05:00Z,cab-a01,sensor-top,front_top,top,inlet,21.978,normalized-temperature,good,t3208
2025-12-28T17:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.878,normalized-temperature,good,t3209
2025-12-28T17:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.978,normalized-temperature,good,t3210
2025-12-28T17:10:00Z,cab-a01,sensor-top,front_top,top,inlet,21.984,normalized-temperature,good,t3211
2025-12-28T17:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.884,normalized-temperature,good,t3212
2025-12-28T17:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.984,normalized-temperature,good,t3213
2025-12-28T17:15:00Z,cab-a01,sensor-top,front_top,top,inlet,21.991,normalized-temperature,good,t3214
2025-12-28T17:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.891,normalized-temperature,good,t3215
2025-12-28T17:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.991,normalized-temperature,good,t3216
2025-12-28T17:20:00Z,cab-a01,sensor-top,front_top,top,inlet,21.998,normalized-temperature,good,t3217
2025-12-28T17:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.898,normalized-temperature,good,t3218
2025-12-28T17:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,19.998,normalized-temperature,good,t3219
2025-12-28T17:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.006,normalized-temperature,good,t3220
2025-12-28T17:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.906,normalized-temperature,good,t3221
2025-12-28T17:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.006,normalized-temperature,good,t3222
2025-12-28T17:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.015,normalized-temperature,good,t3223
2025-12-28T17:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.915,normalized-temperature,good,t3224
2025-12-28T17:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.015,normalized-temperature,good,t3225
2025-12-28T17:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.025,normalized-temperature,good,t3226
2025-12-28T17:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.925,normalized-temperature,good,t3227
2025-12-28T17:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.025,normalized-temperature,good,t3228
2025-12-28T17:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.035,normalized-temperature,good,t3229
2025-12-28T17:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.935,normalized-temperature,good,t3230
2025-12-28T17:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.035,normalized-temperature,good,t3231
2025-12-28T17:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.045,normalized-temperature,good,t3232
2025-12-28T17:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.945,normalized-temperature,good,t3233
2025-12-28T17:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.045,normalized-temperature,good,t3234
2025-12-28T17:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.056,normalized-temperature,good,t3235
2025-12-28T17:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.956,normalized-temperature,good,t3236
2025-12-28T17:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.056,normalized-temperature,good,t3237
2025-12-28T17:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.067,normalized-temperature,good,t3238
2025-12-28T17:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.967,normalized-temperature,good,t3239
2025-12-28T17:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.067,normalized-temperature,good,t3240
2025-12-28T18:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.079,normalized-temperature,good,t3241
2025-12-28T18:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.979,normalized-temperature,good,t3242
2025-12-28T18:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.079,normalized-temperature,good,t3243
2025-12-28T18:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.091,normalized-temperature,good,t3244
2025-12-28T18:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,20.991,normalized-temperature,good,t3245
2025-12-28T18:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.091,normalized-temperature,good,t3246
2025-12-28T18:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.102,normalized-temperature,good,t3247
2025-12-28T18:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.002,normalized-temperature,good,t3248
2025-12-28T18:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.102,normalized-temperature,good,t3249
2025-12-28T18:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.114,normalized-temperature,good,t3250
2025-12-28T18:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.014,normalized-temperature,good,t3251
2025-12-28T18:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.114,normalized-temperature,good,t3252
2025-12-28T18:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.126,normalized-temperature,good,t3253
2025-12-28T18:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.026,normalized-temperature,good,t3254
2025-12-28T18:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.126,normalized-temperature,good,t3255
2025-12-28T18:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.138,normalized-temperature,good,t3256
2025-12-28T18:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.038,normalized-temperature,good,t3257
2025-12-28T18:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.138,normalized-temperature,good,t3258
2025-12-28T18:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.149,normalized-temperature,good,t3259
2025-12-28T18:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.049,normalized-temperature,good,t3260
2025-12-28T18:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.149,normalized-temperature,good,t3261
2025-12-28T18:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.16,normalized-temperature,good,t3262
2025-12-28T18:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.06,normalized-temperature,good,t3263
2025-12-28T18:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.16,normalized-temperature,good,t3264
2025-12-28T18:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.171,normalized-temperature,good,t3265
2025-12-28T18:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.071,normalized-temperature,good,t3266
2025-12-28T18:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.171,normalized-temperature,good,t3267
2025-12-28T18:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.182,normalized-temperature,good,t3268
2025-12-28T18:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.082,normalized-temperature,good,t3269
2025-12-28T18:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.182,normalized-temperature,good,t3270
2025-12-28T18:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.192,normalized-temperature,good,t3271
2025-12-28T18:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.092,normalized-temperature,good,t3272
